1	2011-05-31 00:00:00	USD	ARS	1	1.0002	2011-05-31 00:00:00
2	2011-05-31 00:00:00	USD	AUD	1.5491	1.55	2011-05-31 00:00:00
3	2011-05-31 00:00:00	USD	BRL	1.9379	1.9419	2011-05-31 00:00:00
4	2011-05-31 00:00:00	USD	CAD	1.4641	1.4683	2011-05-31 00:00:00
5	2011-05-31 00:00:00	USD	CNY	8.2781	8.2784	2011-05-31 00:00:00
6	2011-05-31 00:00:00	USD	DEM	1.8967	1.8976	2011-05-31 00:00:00
7	2011-05-31 00:00:00	USD	EUR	0.9697	0.9703	2011-05-31 00:00:00
8	2011-05-31 00:00:00	USD	FRF	6.3611	6.3613	2011-05-31 00:00:00
9	2011-05-31 00:00:00	USD	GBP	0.6183	0.6183	2011-05-31 00:00:00
10	2011-05-31 00:00:00	USD	JPY	104.91	104.958	2011-05-31 00:00:00
11	2011-05-31 00:00:00	USD	MXN	9.374	9.384	2011-05-31 00:00:00
12	2011-05-31 00:00:00	USD	SAR	3.7507	3.7584	2011-05-31 00:00:00
13	2011-05-31 00:00:00	USD	VEB	634.5099	634.6	2011-05-31 00:00:00
14	2011-06-01 00:00:00	USD	ARS	1	0.9991	2011-06-01 00:00:00
15	2011-06-01 00:00:00	USD	AUD	1.5559	1.5558	2011-06-01 00:00:00
16	2011-06-01 00:00:00	USD	BRL	1.9339	1.933	2011-06-01 00:00:00
17	2011-06-01 00:00:00	USD	CAD	1.4661	1.4637	2011-06-01 00:00:00
18	2011-06-01 00:00:00	USD	CNY	8.2781	8.2774	2011-06-01 00:00:00
19	2011-06-01 00:00:00	USD	DEM	1.8924	1.8922	2011-06-01 00:00:00
20	2011-06-01 00:00:00	USD	EUR	0.9676	0.967	2011-06-01 00:00:00
21	2011-06-01 00:00:00	USD	FRF	6.3468	6.3465	2011-06-01 00:00:00
22	2011-06-01 00:00:00	USD	GBP	0.6166	0.6162	2011-06-01 00:00:00
23	2011-06-01 00:00:00	USD	JPY	105.7	105.674	2011-06-01 00:00:00
24	2011-06-01 00:00:00	USD	MXN	9.3949	9.3919	2011-06-01 00:00:00
25	2011-06-01 00:00:00	USD	SAR	3.7507	3.7507	2011-06-01 00:00:00
26	2011-06-01 00:00:00	USD	VEB	634.25	634.24	2011-06-01 00:00:00
27	2011-06-02 00:00:00	USD	ARS	1	1.0004	2011-06-02 00:00:00
28	2011-06-02 00:00:00	USD	AUD	1.5592	1.5597	2011-06-02 00:00:00
29	2011-06-02 00:00:00	USD	BRL	1.9359	1.944	2011-06-02 00:00:00
30	2011-06-02 00:00:00	USD	CAD	1.4672	1.4734	2011-06-02 00:00:00
31	2011-06-02 00:00:00	USD	CNY	8.2781	8.2789	2011-06-02 00:00:00
32	2011-06-02 00:00:00	USD	DEM	1.8796	1.8802	2011-06-02 00:00:00
33	2011-06-02 00:00:00	USD	EUR	0.961	0.9615	2011-06-02 00:00:00
34	2011-06-02 00:00:00	USD	FRF	6.3041	6.3041	2011-06-02 00:00:00
35	2011-06-02 00:00:00	USD	GBP	0.6156	0.6163	2011-06-02 00:00:00
36	2011-06-02 00:00:00	USD	JPY	105.53	105.604	2011-06-02 00:00:00
37	2011-06-02 00:00:00	USD	MXN	9.355	9.355	2011-06-02 00:00:00
38	2011-06-02 00:00:00	USD	SAR	3.7505	3.757	2011-06-02 00:00:00
39	2011-06-02 00:00:00	USD	VEB	634.75	634.7999	2011-06-02 00:00:00
40	2011-06-03 00:00:00	USD	ARS	1	1	2011-06-03 00:00:00
41	2011-06-03 00:00:00	USD	AUD	1.5645	1.5634	2011-06-03 00:00:00
42	2011-06-03 00:00:00	USD	BRL	1.9295	1.925	2011-06-03 00:00:00
43	2011-06-03 00:00:00	USD	CAD	1.4672	1.4609	2011-06-03 00:00:00
44	2011-06-03 00:00:00	USD	CNY	8.2783	8.2782	2011-06-03 00:00:00
45	2011-06-03 00:00:00	USD	DEM	1.8811	1.8801	2011-06-03 00:00:00
46	2011-06-03 00:00:00	USD	EUR	0.9617	0.9617	2011-06-03 00:00:00
47	2011-06-03 00:00:00	USD	FRF	6.309	6.308	2011-06-03 00:00:00
48	2011-06-03 00:00:00	USD	GBP	0.6163	0.6159	2011-06-03 00:00:00
49	2011-06-03 00:00:00	USD	JPY	105.77	105.682	2011-06-03 00:00:00
50	2011-06-03 00:00:00	USD	MXN	9.346	9.3369	2011-06-03 00:00:00
51	2011-06-03 00:00:00	USD	SAR	3.7492	3.7416	2011-06-03 00:00:00
52	2011-06-03 00:00:00	USD	VEB	635.75	635.6599	2011-06-03 00:00:00
53	2011-06-04 00:00:00	USD	ARS	1	1.0004	2011-06-04 00:00:00
54	2011-06-04 00:00:00	USD	AUD	1.5667	1.567	2011-06-04 00:00:00
55	2011-06-04 00:00:00	USD	BRL	1.9319	1.937	2011-06-04 00:00:00
56	2011-06-04 00:00:00	USD	CAD	1.464	1.4673	2011-06-04 00:00:00
57	2011-06-04 00:00:00	USD	CNY	8.2784	8.2788	2011-06-04 00:00:00
58	2011-06-04 00:00:00	USD	DEM	1.8978	1.8984	2011-06-04 00:00:00
59	2011-06-04 00:00:00	USD	EUR	0.9704	0.9711	2011-06-04 00:00:00
60	2011-06-04 00:00:00	USD	FRF	6.3654	6.3658	2011-06-04 00:00:00
61	2011-06-04 00:00:00	USD	GBP	0.6185	0.6186	2011-06-04 00:00:00
62	2011-06-04 00:00:00	USD	JPY	106.11	106.182	2011-06-04 00:00:00
63	2011-06-04 00:00:00	USD	MXN	9.335	9.3369	2011-06-04 00:00:00
64	2011-06-04 00:00:00	USD	SAR	3.7507	3.7606	2011-06-04 00:00:00
65	2011-06-04 00:00:00	USD	VEB	636.25	636.33	2011-06-04 00:00:00
66	2011-06-05 00:00:00	USD	ARS	1	0.9995	2011-06-05 00:00:00
67	2011-06-05 00:00:00	USD	AUD	1.5642	1.5636	2011-06-05 00:00:00
68	2011-06-05 00:00:00	USD	BRL	1.933	1.925	2011-06-05 00:00:00
69	2011-06-05 00:00:00	USD	CAD	1.4641	1.4563	2011-06-05 00:00:00
70	2011-06-05 00:00:00	USD	CNY	8.2784	8.278	2011-06-05 00:00:00
71	2011-06-05 00:00:00	USD	DEM	1.9007	1.8997	2011-06-05 00:00:00
72	2011-06-05 00:00:00	USD	EUR	0.9718	0.9715	2011-06-05 00:00:00
73	2011-06-05 00:00:00	USD	FRF	6.3746	6.3742	2011-06-05 00:00:00
74	2011-06-05 00:00:00	USD	GBP	0.6179	0.6173	2011-06-05 00:00:00
75	2011-06-05 00:00:00	USD	JPY	106.42	106.403	2011-06-05 00:00:00
76	2011-06-05 00:00:00	USD	MXN	9.335	9.327	2011-06-05 00:00:00
77	2011-06-05 00:00:00	USD	SAR	3.7507	3.75	2011-06-05 00:00:00
78	2011-06-05 00:00:00	USD	VEB	636.25	636.25	2011-06-05 00:00:00
79	2011-06-06 00:00:00	USD	ARS	1	1.0005	2011-06-06 00:00:00
80	2011-06-06 00:00:00	USD	AUD	1.5645	1.5652	2011-06-06 00:00:00
81	2011-06-06 00:00:00	USD	BRL	1.933	1.9379	2011-06-06 00:00:00
82	2011-06-06 00:00:00	USD	CAD	1.4621	1.4661	2011-06-06 00:00:00
83	2011-06-06 00:00:00	USD	CNY	8.2784	8.2784	2011-06-06 00:00:00
84	2011-06-06 00:00:00	USD	DEM	1.8987	1.899	2011-06-06 00:00:00
85	2011-06-06 00:00:00	USD	EUR	0.9708	0.9716	2011-06-06 00:00:00
86	2011-06-06 00:00:00	USD	FRF	6.3678	6.3681	2011-06-06 00:00:00
87	2011-06-06 00:00:00	USD	GBP	0.6177	0.6179	2011-06-06 00:00:00
88	2011-06-06 00:00:00	USD	JPY	106.38	106.4479	2011-06-06 00:00:00
89	2011-06-06 00:00:00	USD	MXN	9.335	9.3439	2011-06-06 00:00:00
90	2011-06-06 00:00:00	USD	SAR	3.7509	3.7566	2011-06-06 00:00:00
91	2011-06-06 00:00:00	USD	VEB	636.25	636.2899	2011-06-06 00:00:00
92	2011-06-07 00:00:00	USD	ARS	1	0.9998	2011-06-07 00:00:00
93	2011-06-07 00:00:00	USD	AUD	1.5679	1.5678	2011-06-07 00:00:00
94	2011-06-07 00:00:00	USD	BRL	1.933	1.923	2011-06-07 00:00:00
95	2011-06-07 00:00:00	USD	CAD	1.4623	1.4604	2011-06-07 00:00:00
96	2011-06-07 00:00:00	USD	CNY	8.2784	8.2779	2011-06-07 00:00:00
97	2011-06-07 00:00:00	USD	DEM	1.8965	1.8957	2011-06-07 00:00:00
98	2011-06-07 00:00:00	USD	EUR	0.9697	0.969	2011-06-07 00:00:00
99	2011-06-07 00:00:00	USD	FRF	6.3605	6.3605	2011-06-07 00:00:00
100	2011-06-07 00:00:00	USD	GBP	0.6171	0.6163	2011-06-07 00:00:00
101	2011-06-07 00:00:00	USD	JPY	105.74	105.7159	2011-06-07 00:00:00
102	2011-06-07 00:00:00	USD	MXN	9.325	9.323	2011-06-07 00:00:00
103	2011-06-07 00:00:00	USD	SAR	3.7507	3.741	2011-06-07 00:00:00
104	2011-06-07 00:00:00	USD	VEB	636.3999	636.32	2011-06-07 00:00:00
105	2011-06-08 00:00:00	USD	ARS	1	1.0008	2011-06-08 00:00:00
106	2011-06-08 00:00:00	USD	AUD	1.5726	1.5734	2011-06-08 00:00:00
107	2011-06-08 00:00:00	USD	BRL	1.933	1.9339	2011-06-08 00:00:00
108	2011-06-08 00:00:00	USD	CAD	1.4658	1.4752	2011-06-08 00:00:00
109	2011-06-08 00:00:00	USD	CNY	8.2783	8.2786	2011-06-08 00:00:00
110	2011-06-08 00:00:00	USD	DEM	1.8967	1.8971	2011-06-08 00:00:00
111	2011-06-08 00:00:00	USD	EUR	0.9697	0.9706	2011-06-08 00:00:00
112	2011-06-08 00:00:00	USD	FRF	6.3611	6.3613	2011-06-08 00:00:00
113	2011-06-08 00:00:00	USD	GBP	0.6159	0.6163	2011-06-08 00:00:00
114	2011-06-08 00:00:00	USD	JPY	104.47	104.54	2011-06-08 00:00:00
115	2011-06-08 00:00:00	USD	MXN	9.3399	9.3399	2011-06-08 00:00:00
116	2011-06-08 00:00:00	USD	SAR	3.7507	3.7555	2011-06-08 00:00:00
117	2011-06-08 00:00:00	USD	VEB	636.75	636.84	2011-06-08 00:00:00
118	2011-06-09 00:00:00	USD	ARS	1	0.9998	2011-06-09 00:00:00
119	2011-06-09 00:00:00	USD	AUD	1.581	1.581	2011-06-09 00:00:00
120	2011-06-09 00:00:00	USD	BRL	1.929	1.9199	2011-06-09 00:00:00
121	2011-06-09 00:00:00	USD	CAD	1.4678	1.4588	2011-06-09 00:00:00
122	2011-06-09 00:00:00	USD	CNY	8.2783	8.2779	2011-06-09 00:00:00
123	2011-06-09 00:00:00	USD	DEM	1.9117	1.9109	2011-06-09 00:00:00
124	2011-06-09 00:00:00	USD	EUR	0.9774	0.977	2011-06-09 00:00:00
125	2011-06-09 00:00:00	USD	FRF	6.4115	6.4109	2011-06-09 00:00:00
126	2011-06-09 00:00:00	USD	GBP	0.6191	0.6189	2011-06-09 00:00:00
127	2011-06-09 00:00:00	USD	JPY	104.56	104.548	2011-06-09 00:00:00
128	2011-06-09 00:00:00	USD	MXN	9.307	9.2989	2011-06-09 00:00:00
129	2011-06-09 00:00:00	USD	SAR	3.7507	3.7502	2011-06-09 00:00:00
130	2011-06-09 00:00:00	USD	VEB	637.25	637.1699	2011-06-09 00:00:00
131	2011-06-10 00:00:00	USD	ARS	1	1.0004	2011-06-10 00:00:00
132	2011-06-10 00:00:00	USD	AUD	1.5768	1.5772	2011-06-10 00:00:00
133	2011-06-10 00:00:00	USD	BRL	1.9299	1.931	2011-06-10 00:00:00
134	2011-06-10 00:00:00	USD	CAD	1.4679	1.4738	2011-06-10 00:00:00
135	2011-06-10 00:00:00	USD	CNY	8.237	8.2379	2011-06-10 00:00:00
136	2011-06-10 00:00:00	USD	DEM	1.9192	1.9194	2011-06-10 00:00:00
137	2011-06-10 00:00:00	USD	EUR	0.9812	0.9812	2011-06-10 00:00:00
138	2011-06-10 00:00:00	USD	FRF	6.4366	6.4366	2011-06-10 00:00:00
139	2011-06-10 00:00:00	USD	GBP	0.6202	0.621	2011-06-10 00:00:00
140	2011-06-10 00:00:00	USD	JPY	104.41	104.459	2011-06-10 00:00:00
141	2011-06-10 00:00:00	USD	MXN	9.31	9.3109	2011-06-10 00:00:00
142	2011-06-10 00:00:00	USD	SAR	3.7507	3.7597	2011-06-10 00:00:00
143	2011-06-10 00:00:00	USD	VEB	637.5	637.57	2011-06-10 00:00:00
144	2011-06-11 00:00:00	USD	ARS	1	0.9991	2011-06-11 00:00:00
145	2011-06-11 00:00:00	USD	AUD	1.5701	1.5694	2011-06-11 00:00:00
146	2011-06-11 00:00:00	USD	BRL	1.9265	1.9219	2011-06-11 00:00:00
147	2011-06-11 00:00:00	USD	CAD	1.4672	1.4662	2011-06-11 00:00:00
148	2011-06-11 00:00:00	USD	CNY	8.237	8.2369	2011-06-11 00:00:00
149	2011-06-11 00:00:00	USD	DEM	1.9292	1.9287	2011-06-11 00:00:00
150	2011-06-11 00:00:00	USD	EUR	0.9864	0.9859	2011-06-11 00:00:00
151	2011-06-11 00:00:00	USD	FRF	6.4702	6.4695	2011-06-11 00:00:00
152	2011-06-11 00:00:00	USD	GBP	0.6208	0.62	2011-06-11 00:00:00
153	2011-06-11 00:00:00	USD	JPY	103.99	103.909	2011-06-11 00:00:00
154	2011-06-11 00:00:00	USD	MXN	9.3599	9.352	2011-06-11 00:00:00
155	2011-06-11 00:00:00	USD	SAR	3.7505	3.7492	2011-06-11 00:00:00
156	2011-06-11 00:00:00	USD	VEB	637.75	637.75	2011-06-11 00:00:00
157	2011-06-12 00:00:00	USD	ARS	1	1.0004	2011-06-12 00:00:00
158	2011-06-12 00:00:00	USD	AUD	1.5686	1.5687	2011-06-12 00:00:00
159	2011-06-12 00:00:00	USD	BRL	1.9239	1.927	2011-06-12 00:00:00
160	2011-06-12 00:00:00	USD	CAD	1.4678	1.4714	2011-06-12 00:00:00
161	2011-06-12 00:00:00	USD	CNY	8.237	8.2373	2011-06-12 00:00:00
162	2011-06-12 00:00:00	USD	DEM	1.9231	1.9236	2011-06-12 00:00:00
163	2011-06-12 00:00:00	USD	EUR	0.9832	0.9834	2011-06-12 00:00:00
164	2011-06-12 00:00:00	USD	FRF	6.4499	6.4505	2011-06-12 00:00:00
165	2011-06-12 00:00:00	USD	GBP	0.6231	0.6232	2011-06-12 00:00:00
166	2011-06-12 00:00:00	USD	JPY	101.85	101.923	2011-06-12 00:00:00
167	2011-06-12 00:00:00	USD	MXN	9.3599	9.3599	2011-06-12 00:00:00
168	2011-06-12 00:00:00	USD	SAR	3.7507	3.7524	2011-06-12 00:00:00
169	2011-06-12 00:00:00	USD	VEB	638.5	638.58	2011-06-12 00:00:00
170	2011-06-13 00:00:00	USD	ARS	1	0.9992	2011-06-13 00:00:00
171	2011-06-13 00:00:00	USD	AUD	1.5769	1.5767	2011-06-13 00:00:00
172	2011-06-13 00:00:00	USD	BRL	1.9239	1.9179	2011-06-13 00:00:00
173	2011-06-13 00:00:00	USD	CAD	1.4683	1.4644	2011-06-13 00:00:00
174	2011-06-13 00:00:00	USD	CNY	8.237	8.2367	2011-06-13 00:00:00
175	2011-06-13 00:00:00	USD	DEM	1.9265	1.9262	2011-06-13 00:00:00
176	2011-06-13 00:00:00	USD	EUR	0.9849	0.9844	2011-06-13 00:00:00
177	2011-06-13 00:00:00	USD	FRF	6.4614	6.4607	2011-06-13 00:00:00
178	2011-06-13 00:00:00	USD	GBP	0.6229	0.6227	2011-06-13 00:00:00
179	2011-06-13 00:00:00	USD	JPY	102.55	102.4929	2011-06-13 00:00:00
180	2011-06-13 00:00:00	USD	MXN	9.3599	9.358	2011-06-13 00:00:00
181	2011-06-13 00:00:00	USD	SAR	3.7507	3.7448	2011-06-13 00:00:00
182	2011-06-13 00:00:00	USD	VEB	638.5	638.4199	2011-06-13 00:00:00
183	2011-06-14 00:00:00	USD	ARS	1	1.0007	2011-06-14 00:00:00
184	2011-06-14 00:00:00	USD	AUD	1.5708	1.5708	2011-06-14 00:00:00
185	2011-06-14 00:00:00	USD	BRL	1.9239	1.925	2011-06-14 00:00:00
186	2011-06-14 00:00:00	USD	CAD	1.4724	1.4738	2011-06-14 00:00:00
187	2011-06-14 00:00:00	USD	CNY	8.237	8.2375	2011-06-14 00:00:00
188	2011-06-14 00:00:00	USD	DEM	1.9345	1.9353	2011-06-14 00:00:00
189	2011-06-14 00:00:00	USD	EUR	0.989	0.9897	2011-06-14 00:00:00
190	2011-06-14 00:00:00	USD	FRF	6.4882	6.4886	2011-06-14 00:00:00
191	2011-06-14 00:00:00	USD	GBP	0.6238	0.6243	2011-06-14 00:00:00
192	2011-06-14 00:00:00	USD	JPY	102.33	102.394	2011-06-14 00:00:00
193	2011-06-14 00:00:00	USD	MXN	9.3499	9.351	2011-06-14 00:00:00
194	2011-06-14 00:00:00	USD	SAR	3.7505	3.7595	2011-06-14 00:00:00
195	2011-06-14 00:00:00	USD	VEB	638.5	638.5299	2011-06-14 00:00:00
196	2011-06-15 00:00:00	USD	ARS	1	0.999	2011-06-15 00:00:00
197	2011-06-15 00:00:00	USD	AUD	1.5741	1.5739	2011-06-15 00:00:00
198	2011-06-15 00:00:00	USD	BRL	1.9239	1.9139	2011-06-15 00:00:00
199	2011-06-15 00:00:00	USD	CAD	1.4742	1.4723	2011-06-15 00:00:00
200	2011-06-15 00:00:00	USD	CNY	8.237	8.2367	2011-06-15 00:00:00
201	2011-06-15 00:00:00	USD	DEM	1.9393	1.9391	2011-06-15 00:00:00
202	2011-06-15 00:00:00	USD	EUR	0.9916	0.9907	2011-06-15 00:00:00
203	2011-06-15 00:00:00	USD	FRF	6.5042	6.5038	2011-06-15 00:00:00
204	2011-06-15 00:00:00	USD	GBP	0.6256	0.6247	2011-06-15 00:00:00
205	2011-06-15 00:00:00	USD	JPY	102.09	102.055	2011-06-15 00:00:00
206	2011-06-15 00:00:00	USD	MXN	9.3499	9.343	2011-06-15 00:00:00
207	2011-06-15 00:00:00	USD	SAR	3.7505	3.7496	2011-06-15 00:00:00
208	2011-06-15 00:00:00	USD	VEB	638.5	638.5	2011-06-15 00:00:00
209	2011-06-16 00:00:00	USD	ARS	1	1.0007	2011-06-16 00:00:00
210	2011-06-16 00:00:00	USD	AUD	1.5706	1.5712	2011-06-16 00:00:00
211	2011-06-16 00:00:00	USD	BRL	1.9239	1.933	2011-06-16 00:00:00
212	2011-06-16 00:00:00	USD	CAD	1.4744	1.4755	2011-06-16 00:00:00
213	2011-06-16 00:00:00	USD	CNY	8.237	8.2372	2011-06-16 00:00:00
214	2011-06-16 00:00:00	USD	DEM	1.9378	1.9379	2011-06-16 00:00:00
215	2011-06-16 00:00:00	USD	EUR	0.9908	0.9911	2011-06-16 00:00:00
216	2011-06-16 00:00:00	USD	FRF	6.4991	6.4999	2011-06-16 00:00:00
217	2011-06-16 00:00:00	USD	GBP	0.6252	0.6256	2011-06-16 00:00:00
218	2011-06-16 00:00:00	USD	JPY	102.34	102.406	2011-06-16 00:00:00
219	2011-06-16 00:00:00	USD	MXN	9.3499	9.3499	2011-06-16 00:00:00
220	2011-06-16 00:00:00	USD	SAR	3.7505	3.7545	2011-06-16 00:00:00
221	2011-06-16 00:00:00	USD	VEB	638.5	638.5499	2011-06-16 00:00:00
222	2011-06-17 00:00:00	USD	ARS	1	0.9991	2011-06-17 00:00:00
223	2011-06-17 00:00:00	USD	AUD	1.5792	1.5786	2011-06-17 00:00:00
224	2011-06-17 00:00:00	USD	BRL	1.9239	1.9219	2011-06-17 00:00:00
225	2011-06-17 00:00:00	USD	CAD	1.48	1.4702	2011-06-17 00:00:00
226	2011-06-17 00:00:00	USD	CNY	8.237	8.237	2011-06-17 00:00:00
227	2011-06-17 00:00:00	USD	DEM	1.9443	1.9441	2011-06-17 00:00:00
228	2011-06-17 00:00:00	USD	EUR	0.994	0.9939	2011-06-17 00:00:00
229	2011-06-17 00:00:00	USD	FRF	6.521	6.5208	2011-06-17 00:00:00
230	2011-06-17 00:00:00	USD	GBP	0.6254	0.6248	2011-06-17 00:00:00
231	2011-06-17 00:00:00	USD	JPY	102.57	102.542	2011-06-17 00:00:00
232	2011-06-17 00:00:00	USD	MXN	9.3499	9.348	2011-06-17 00:00:00
233	2011-06-17 00:00:00	USD	SAR	3.7505	3.7442	2011-06-17 00:00:00
234	2011-06-17 00:00:00	USD	VEB	638.5	638.48	2011-06-17 00:00:00
235	2011-06-18 00:00:00	USD	ARS	1	1.0001	2011-06-18 00:00:00
236	2011-06-18 00:00:00	USD	AUD	1.5823	1.5831	2011-06-18 00:00:00
237	2011-06-18 00:00:00	USD	BRL	1.9239	1.933	2011-06-18 00:00:00
238	2011-06-18 00:00:00	USD	CAD	1.4802	1.4861	2011-06-18 00:00:00
239	2011-06-18 00:00:00	USD	CNY	8.237	8.2378	2011-06-18 00:00:00
240	2011-06-18 00:00:00	USD	DEM	1.9531	1.9531	2011-06-18 00:00:00
241	2011-06-18 00:00:00	USD	EUR	0.9986	0.999	2011-06-18 00:00:00
242	2011-06-18 00:00:00	USD	FRF	6.5503	6.5511	2011-06-18 00:00:00
243	2011-06-18 00:00:00	USD	GBP	0.6248	0.6254	2011-06-18 00:00:00
244	2011-06-18 00:00:00	USD	JPY	102.47	102.477	2011-06-18 00:00:00
245	2011-06-18 00:00:00	USD	MXN	9.3499	9.358	2011-06-18 00:00:00
246	2011-06-18 00:00:00	USD	SAR	3.7505	3.7578	2011-06-18 00:00:00
247	2011-06-18 00:00:00	USD	VEB	638.5	638.5099	2011-06-18 00:00:00
248	2011-06-19 00:00:00	USD	ARS	1	0.9993	2011-06-19 00:00:00
249	2011-06-19 00:00:00	USD	AUD	1.5825	1.5822	2011-06-19 00:00:00
250	2011-06-19 00:00:00	USD	BRL	1.9239	1.9179	2011-06-19 00:00:00
251	2011-06-19 00:00:00	USD	CAD	1.4823	1.4817	2011-06-19 00:00:00
252	2011-06-19 00:00:00	USD	CNY	8.237	8.2367	2011-06-19 00:00:00
253	2011-06-19 00:00:00	USD	DEM	1.9519	1.9516	2011-06-19 00:00:00
254	2011-06-19 00:00:00	USD	EUR	0.998	0.9973	2011-06-19 00:00:00
255	2011-06-19 00:00:00	USD	FRF	6.5465	6.5456	2011-06-19 00:00:00
256	2011-06-19 00:00:00	USD	GBP	0.6248	0.6245	2011-06-19 00:00:00
257	2011-06-19 00:00:00	USD	JPY	102.85	102.784	2011-06-19 00:00:00
258	2011-06-19 00:00:00	USD	MXN	9.3499	9.345	2011-06-19 00:00:00
259	2011-06-19 00:00:00	USD	SAR	3.7505	3.7482	2011-06-19 00:00:00
260	2011-06-19 00:00:00	USD	VEB	638.5	638.4299	2011-06-19 00:00:00
261	2011-06-20 00:00:00	USD	ARS	1	1.0004	2011-06-20 00:00:00
262	2011-06-20 00:00:00	USD	AUD	1.5808	1.5817	2011-06-20 00:00:00
263	2011-06-20 00:00:00	USD	BRL	1.9239	1.9279	2011-06-20 00:00:00
264	2011-06-20 00:00:00	USD	CAD	1.4795	1.4872	2011-06-20 00:00:00
265	2011-06-20 00:00:00	USD	CNY	8.237	8.237	2011-06-20 00:00:00
266	2011-06-20 00:00:00	USD	DEM	1.951	1.9511	2011-06-20 00:00:00
267	2011-06-20 00:00:00	USD	EUR	0.9975	0.9977	2011-06-20 00:00:00
268	2011-06-20 00:00:00	USD	FRF	6.5431	6.5434	2011-06-20 00:00:00
269	2011-06-20 00:00:00	USD	GBP	0.6245	0.6251	2011-06-20 00:00:00
270	2011-06-20 00:00:00	USD	JPY	102.705	102.803	2011-06-20 00:00:00
271	2011-06-20 00:00:00	USD	MXN	9.3499	9.352	2011-06-20 00:00:00
272	2011-06-20 00:00:00	USD	SAR	3.7505	3.753	2011-06-20 00:00:00
273	2011-06-20 00:00:00	USD	VEB	638.5	638.5499	2011-06-20 00:00:00
274	2011-06-21 00:00:00	USD	ARS	1	0.9995	2011-06-21 00:00:00
275	2011-06-21 00:00:00	USD	AUD	1.58	1.579	2011-06-21 00:00:00
276	2011-06-21 00:00:00	USD	BRL	1.9239	1.9179	2011-06-21 00:00:00
277	2011-06-21 00:00:00	USD	CAD	1.4799	1.4701	2011-06-21 00:00:00
278	2011-06-21 00:00:00	USD	CNY	8.237	8.237	2011-06-21 00:00:00
