293	17038	2013-07-31 00:00:00
295	15369	2011-08-01 00:00:00
297	8010	2011-08-01 00:00:00
299	5316	2013-07-31 00:00:00
301	6653	2011-05-31 00:00:00
303	9010	2012-07-31 00:00:00
305	8937	2011-05-31 00:00:00
307	16124	2012-10-30 00:00:00
309	9478	2011-07-01 00:00:00
311	17600	2011-08-01 00:00:00
313	1970	2013-06-30 00:00:00
315	8274	2013-07-31 00:00:00
317	13045	2011-05-31 00:00:00
319	13601	2011-08-01 00:00:00
323	5958	2012-07-31 00:00:00
325	10709	2012-05-30 00:00:00
327	126	2013-07-31 00:00:00
329	6626	2013-05-30 00:00:00
331	14963	2012-06-30 00:00:00
333	18100	2011-08-01 00:00:00
335	12823	2013-03-30 00:00:00
337	11434	2013-06-30 00:00:00
339	13160	2011-07-01 00:00:00
341	3787	2011-10-31 00:00:00
343	8979	2011-07-01 00:00:00
345	14729	2011-07-01 00:00:00
347	6264	2011-07-01 00:00:00
349	2273	2013-07-31 00:00:00
351	18154	2012-06-30 00:00:00
353	18257	2013-07-31 00:00:00
355	14184	2011-07-01 00:00:00
357	11472	2013-06-30 00:00:00
359	10785	2013-06-30 00:00:00
361	4215	2011-08-01 00:00:00
363	2396	2013-06-30 00:00:00
365	4983	2012-05-30 00:00:00
367	1660	2011-07-01 00:00:00
369	17861	2011-07-01 00:00:00
371	15321	2011-07-01 00:00:00
373	3756	2013-06-30 00:00:00
375	14486	2011-08-01 00:00:00
377	16441	2013-06-30 00:00:00
379	10338	2013-07-31 00:00:00
381	4173	2012-07-31 00:00:00
383	18570	2013-07-31 00:00:00
385	9102	2012-07-31 00:00:00
387	626	2011-10-31 00:00:00
389	5409	2012-08-30 00:00:00
391	2337	2011-05-31 00:00:00
393	5262	2013-07-31 00:00:00
397	6272	2012-07-31 00:00:00
405	11945	2012-10-30 00:00:00
407	14938	2013-07-31 00:00:00
409	6306	2013-06-30 00:00:00
411	181	2011-07-01 00:00:00
413	17315	2012-06-30 00:00:00
417	13667	2011-10-01 00:00:00
419	12491	2013-06-30 00:00:00
421	18295	2012-06-30 00:00:00
427	12189	2012-06-30 00:00:00
429	16173	2013-02-28 00:00:00
431	10057	2012-07-31 00:00:00
435	10187	2013-06-30 00:00:00
437	5528	2011-07-01 00:00:00
439	7083	2011-05-31 00:00:00
441	12492	2013-07-31 00:00:00
443	7657	2013-07-31 00:00:00
445	1977	2013-07-31 00:00:00
449	9647	2013-07-31 00:00:00
451	1684	2011-10-01 00:00:00
453	1163	2011-10-01 00:00:00
455	11087	2013-06-30 00:00:00
463	3513	2013-07-31 00:00:00
465	11282	2011-07-01 00:00:00
471	14489	2012-07-31 00:00:00
473	9772	2012-06-30 00:00:00
475	7777	2013-06-30 00:00:00
477	7293	2011-08-01 00:00:00
479	14814	2013-07-31 00:00:00
481	10832	2013-06-30 00:00:00
483	4322	2011-05-31 00:00:00
487	18017	2011-05-31 00:00:00
489	7527	2013-06-30 00:00:00
491	9458	2012-07-31 00:00:00
493	13917	2011-07-01 00:00:00
495	242	2011-05-31 00:00:00
497	14363	2011-07-01 00:00:00
501	17699	2013-07-31 00:00:00
503	8394	2012-07-31 00:00:00
505	3490	2012-07-31 00:00:00
507	12316	2013-06-30 00:00:00
509	6442	2012-07-31 00:00:00
511	319	2011-08-01 00:00:00
513	6920	2013-08-30 00:00:00
515	12857	2012-07-31 00:00:00
517	15232	2011-05-31 00:00:00
519	4524	2011-08-01 00:00:00
521	1359	2011-07-01 00:00:00
523	4789	2011-10-01 00:00:00
525	1803	2012-07-31 00:00:00
527	972	2011-10-01 00:00:00
531	16467	2013-06-30 00:00:00
533	1906	2012-05-30 00:00:00
535	15842	2011-10-01 00:00:00
537	17164	2013-05-30 00:00:00
539	1308	2012-06-30 00:00:00
541	3392	2013-05-30 00:00:00
543	17368	2011-08-01 00:00:00
545	8522	2012-06-30 00:00:00
547	6340	2012-05-30 00:00:00
549	16065	2013-05-30 00:00:00
551	19204	2011-05-31 00:00:00
553	15195	2013-06-30 00:00:00
555	15487	2012-06-30 00:00:00
557	4052	2012-05-30 00:00:00
559	2741	2012-07-31 00:00:00
561	3318	2012-06-30 00:00:00
563	11110	2013-05-30 00:00:00
565	17281	2013-07-31 00:00:00
567	18868	2012-05-30 00:00:00
569	16021	2012-05-30 00:00:00
573	14612	2011-05-31 00:00:00
577	4727	2013-07-31 00:00:00
579	15924	2013-06-30 00:00:00
581	17540	2013-06-30 00:00:00
583	3235	2011-05-31 00:00:00
585	5758	2011-10-01 00:00:00
587	13536	2013-07-31 00:00:00
589	18717	2012-05-30 00:00:00
591	1566	2011-05-31 00:00:00
595	12715	2013-06-30 00:00:00
597	17277	2012-06-30 00:00:00
599	10270	2011-07-01 00:00:00
601	17923	2012-06-30 00:00:00
603	553	2012-06-30 00:00:00
607	5577	2011-07-01 00:00:00
609	5514	2012-09-30 00:00:00
611	7829	2011-08-01 00:00:00
613	17308	2013-05-30 00:00:00
615	204	2011-07-01 00:00:00
617	2602	2013-07-31 00:00:00
619	6863	2012-09-30 00:00:00
621	15954	2012-06-30 00:00:00
623	10502	2013-07-31 00:00:00
625	11580	2013-07-31 00:00:00
627	5589	2012-06-30 00:00:00
629	3764	2013-05-30 00:00:00
631	13278	2011-08-01 00:00:00
633	13923	2012-06-30 00:00:00
635	2847	2013-05-30 00:00:00
637	2270	2012-07-31 00:00:00
639	2604	2012-05-30 00:00:00
641	5164	2011-08-01 00:00:00
643	18460	2013-07-31 00:00:00
647	4357	2011-08-01 00:00:00
649	5751	2012-06-30 00:00:00
651	4830	2013-05-30 00:00:00
653	7600	2011-08-01 00:00:00
655	16192	2013-06-30 00:00:00
657	6468	2012-07-31 00:00:00
659	9961	2013-07-31 00:00:00
661	13054	2011-05-31 00:00:00
663	17774	2012-05-30 00:00:00
665	16805	2013-05-30 00:00:00
667	778	2011-08-01 00:00:00
669	14842	2013-05-30 00:00:00
671	19154	2011-08-01 00:00:00
675	230	2013-07-31 00:00:00
681	12529	2013-07-31 00:00:00
683	14497	2012-05-30 00:00:00
685	14064	2011-08-01 00:00:00
687	8342	2013-05-30 00:00:00
689	15364	2013-06-30 00:00:00
691	1912	2012-05-30 00:00:00
693	17935	2011-08-01 00:00:00
695	18328	2013-07-31 00:00:00
697	5301	2011-05-31 00:00:00
699	10526	2012-06-30 00:00:00
701	15282	2012-07-31 00:00:00
703	7167	2011-07-01 00:00:00
705	11274	2013-06-30 00:00:00
707	7832	2013-06-30 00:00:00
709	14371	2012-06-30 00:00:00
713	16871	2011-10-01 00:00:00
715	12135	2011-10-31 00:00:00
717	16939	2013-05-30 00:00:00
719	18908	2013-05-30 00:00:00
721	5618	2011-05-31 00:00:00
723	18407	2011-08-01 00:00:00
725	17073	2011-10-31 00:00:00
727	18323	2011-07-01 00:00:00
729	14261	2013-07-31 00:00:00
731	12554	2012-06-30 00:00:00
733	15829	2012-07-31 00:00:00
735	1039	2013-05-30 00:00:00
737	18049	2011-07-01 00:00:00
739	17658	2011-08-01 00:00:00
741	18502	2011-08-31 00:00:00
743	10336	2012-05-30 00:00:00
745	3827	2012-06-30 00:00:00
751	17669	2011-08-01 00:00:00
753	7092	2011-08-01 00:00:00
757	10553	2013-07-31 00:00:00
759	11781	2011-07-01 00:00:00
761	3070	2012-05-30 00:00:00
763	7392	2011-08-01 00:00:00
765	15443	2012-06-30 00:00:00
767	923	2012-05-30 00:00:00
769	11046	2013-05-30 00:00:00
771	4931	2013-05-30 00:00:00
773	5824	2013-07-31 00:00:00
775	11080	2012-07-31 00:00:00
777	11201	2012-04-30 00:00:00
779	11745	2011-07-01 00:00:00
781	10064	2012-06-30 00:00:00
783	9628	2013-07-31 00:00:00
785	17544	2012-07-31 00:00:00
787	18496	2011-08-01 00:00:00
789	15090	2011-07-01 00:00:00
791	17902	2012-05-30 00:00:00
793	6452	2011-07-01 00:00:00
795	14546	2013-06-30 00:00:00
797	7597	2012-07-31 00:00:00
799	3047	2011-08-01 00:00:00
801	10783	2012-07-31 00:00:00
803	12214	2011-08-01 00:00:00
805	17062	2011-08-01 00:00:00
807	18231	2012-06-30 00:00:00
809	11622	2013-06-30 00:00:00
811	6065	2011-08-01 00:00:00
813	18875	2011-08-01 00:00:00
815	13468	2011-07-01 00:00:00
817	15882	2011-07-01 00:00:00
819	12399	2011-05-31 00:00:00
821	16523	2012-09-30 00:00:00
823	16023	2013-07-31 00:00:00
825	19078	2011-08-01 00:00:00
827	12698	2011-08-01 00:00:00
829	15616	2013-06-30 00:00:00
831	6126	2011-07-01 00:00:00
833	12648	2013-06-30 00:00:00
835	5346	2012-10-30 00:00:00
837	12015	2013-06-30 00:00:00
839	9043	2011-10-01 00:00:00
841	8015	2014-01-29 00:00:00
843	6235	2012-10-30 00:00:00
845	161	2011-07-01 00:00:00
847	6940	2012-06-30 00:00:00
849	7604	2011-08-01 00:00:00
851	1346	2011-05-31 00:00:00
853	8213	2013-07-31 00:00:00
855	11874	2013-07-31 00:00:00
857	19143	2013-05-30 00:00:00
859	18174	2013-07-31 00:00:00
861	10146	2012-07-31 00:00:00
863	18813	2011-08-01 00:00:00
867	16967	2013-07-31 00:00:00
869	11011	2011-07-01 00:00:00
871	3465	2012-07-31 00:00:00
873	12	2012-05-30 00:00:00
875	8579	2013-05-30 00:00:00
877	7146	2011-08-01 00:00:00
879	15538	2011-05-31 00:00:00
881	11555	2011-08-01 00:00:00
883	6675	2011-07-01 00:00:00
885	13480	2012-07-31 00:00:00
887	5099	2013-05-30 00:00:00
889	5995	2013-09-30 00:00:00
891	15319	2012-06-30 00:00:00
893	4511	2014-05-01 00:00:00
895	6955	2011-08-01 00:00:00
897	2759	2011-10-01 00:00:00
899	13246	2011-07-01 00:00:00
901	18591	2012-07-31 00:00:00
903	76	2011-05-31 00:00:00
905	17748	2013-07-31 00:00:00
907	5439	2011-05-31 00:00:00
909	14599	2013-07-31 00:00:00
911	3498	2012-07-31 00:00:00
913	11717	2011-07-01 00:00:00
915	15076	2012-06-30 00:00:00
919	10919	2012-12-31 00:00:00
921	8965	2013-08-30 00:00:00
923	15586	2011-12-01 00:00:00
925	17132	2011-08-01 00:00:00
927	782	2012-07-31 00:00:00
929	11441	2012-05-30 00:00:00
931	14562	2012-05-30 00:00:00
933	19181	2011-07-01 00:00:00
935	15798	2011-07-01 00:00:00
937	10915	2012-07-31 00:00:00
939	706	2013-05-30 00:00:00
941	4662	2013-06-30 00:00:00
943	5710	2012-05-30 00:00:00
945	9386	2013-06-30 00:00:00
947	1699	2012-06-30 00:00:00
949	16754	2012-07-31 00:00:00
951	8850	2012-05-30 00:00:00
953	5868	2012-05-30 00:00:00
957	14803	2012-06-30 00:00:00
959	6191	2011-10-01 00:00:00
961	451	2012-06-30 00:00:00
963	11815	2011-07-01 00:00:00
965	5609	2011-10-31 00:00:00
969	18316	2011-07-01 00:00:00
971	15711	2013-06-30 00:00:00
973	4835	2011-07-01 00:00:00
975	16976	2012-06-30 00:00:00
977	10100	2012-07-31 00:00:00
979	12102	2011-07-01 00:00:00
981	8672	2012-05-30 00:00:00
983	18930	2013-07-31 00:00:00
985	10662	2012-06-30 00:00:00
987	7667	2012-06-30 00:00:00
989	12582	2013-07-31 00:00:00
991	2780	2012-06-30 00:00:00
993	17978	2013-07-31 00:00:00
995	3367	2013-08-30 00:00:00
997	8552	2011-08-01 00:00:00
999	15432	2013-07-31 00:00:00
1001	8217	2012-05-30 00:00:00
1003	5347	2013-07-31 00:00:00
1009	13366	2011-07-01 00:00:00
1011	15682	2011-10-31 00:00:00
1013	14140	2012-07-31 00:00:00
1015	7845	2011-08-01 00:00:00
1017	18153	2011-05-31 00:00:00
1019	6291	2013-07-31 00:00:00
1021	12279	2011-07-01 00:00:00
1023	2274	2013-06-30 00:00:00
1025	17324	2012-07-31 00:00:00
1027	10004	2012-06-30 00:00:00
1029	13694	2013-06-30 00:00:00
1031	14559	2011-07-01 00:00:00
1033	6881	2012-06-30 00:00:00
1035	8399	2013-05-30 00:00:00
1037	9314	2013-07-31 00:00:00
1039	18097	2012-07-31 00:00:00
1041	6535	2013-07-31 00:00:00
1043	14030	2011-05-31 00:00:00
1045	16281	2011-05-31 00:00:00
1047	13699	2012-08-30 00:00:00
1049	11886	2011-05-31 00:00:00
1051	6183	2012-06-30 00:00:00
1053	12371	2013-05-30 00:00:00
1055	16905	2011-07-01 00:00:00
1059	7719	2014-05-01 00:00:00
1061	18495	2012-07-31 00:00:00
1063	4432	2012-07-31 00:00:00
1065	18418	2011-08-01 00:00:00
1067	6083	2012-06-30 00:00:00
1069	17621	2012-06-30 00:00:00
1071	11888	2013-05-30 00:00:00
1073	12030	2012-07-31 00:00:00
1075	14790	2013-07-31 00:00:00
1077	8482	2013-07-31 00:00:00
1079	14234	2013-07-31 00:00:00
1081	11056	2011-08-01 00:00:00
1083	13939	2013-07-31 00:00:00
1085	1417	2011-05-31 00:00:00
1087	12299	2013-06-30 00:00:00
1089	10234	2011-07-01 00:00:00
1091	4443	2012-07-31 00:00:00
1093	18493	2013-06-30 00:00:00
1095	1402	2011-05-31 00:00:00
1099	7001	2013-05-30 00:00:00
1101	5279	2012-06-30 00:00:00
1105	8479	2012-10-30 00:00:00
1107	12177	2011-07-01 00:00:00
1109	7089	2013-07-31 00:00:00
1111	8043	2011-07-01 00:00:00
1113	9617	2012-07-31 00:00:00
1115	18675	2012-06-30 00:00:00
1117	6646	2011-12-01 00:00:00
1119	5651	2012-01-29 00:00:00
1121	59	2013-06-30 00:00:00
1125	16665	2011-07-01 00:00:00
1127	10520	2012-08-30 00:00:00
1129	7831	2013-06-30 00:00:00
1131	10899	2012-07-31 00:00:00
1133	11840	2011-07-01 00:00:00
1135	8991	2011-07-01 00:00:00
1137	11679	2012-05-30 00:00:00
1139	4218	2013-06-30 00:00:00
1141	19174	2012-06-30 00:00:00
1143	14219	2014-05-01 00:00:00
1145	17174	2013-05-30 00:00:00
1147	8882	2011-08-01 00:00:00
1149	5102	2012-07-31 00:00:00
1151	18419	2013-05-30 00:00:00
1153	11744	2012-05-30 00:00:00
1155	15771	2012-06-30 00:00:00
1157	5434	2013-07-31 00:00:00
1159	10909	2013-07-31 00:00:00
1161	11984	2012-05-30 00:00:00
1163	8663	2011-07-01 00:00:00
1165	9212	2013-07-31 00:00:00
1167	12808	2012-07-31 00:00:00
1169	18707	2011-08-01 00:00:00
1171	2668	2013-01-28 00:00:00
1173	2470	2011-07-01 00:00:00
1175	9540	2011-08-31 00:00:00
1177	3586	2013-07-31 00:00:00
1181	2364	2011-07-01 00:00:00
1183	5093	2011-05-31 00:00:00
1185	13693	2011-05-31 00:00:00
1187	5215	2012-07-31 00:00:00
1191	11072	2011-07-01 00:00:00
1195	5424	2013-05-30 00:00:00
1197	9949	2013-05-30 00:00:00
1199	3815	2012-06-30 00:00:00
1201	10191	2012-06-30 00:00:00
1203	11215	2011-08-01 00:00:00
1205	806	2011-05-31 00:00:00
1209	12107	2013-06-30 00:00:00
1211	18428	2012-10-30 00:00:00
1213	9973	2011-07-01 00:00:00
1215	1553	2012-07-31 00:00:00
1217	16978	2012-07-31 00:00:00
1219	15927	2012-06-30 00:00:00
1223	18480	2011-07-01 00:00:00
1227	7475	2011-07-01 00:00:00
1229	8	2013-06-30 00:00:00
1231	1318	2013-06-30 00:00:00
1233	13779	2012-05-30 00:00:00
1235	14606	2012-06-30 00:00:00
1237	4552	2013-06-30 00:00:00
1239	267	2011-05-31 00:00:00
1241	5754	2012-06-30 00:00:00
1243	16253	2011-08-01 00:00:00
1245	16654	2011-10-31 00:00:00
1247	686	2013-07-31 00:00:00
1249	55	2013-07-31 00:00:00
1251	15105	2013-06-30 00:00:00
1253	13064	2012-06-30 00:00:00
1255	19043	2012-05-30 00:00:00
1257	5220	2011-08-01 00:00:00
1259	8091	2013-07-31 00:00:00
1261	12228	2013-06-30 00:00:00
1265	2504	2012-06-30 00:00:00
1269	5343	2011-07-01 00:00:00
1271	4272	2013-06-30 00:00:00
1273	13784	2012-07-31 00:00:00
1275	6280	2013-06-30 00:00:00
1277	10623	2012-07-31 00:00:00
1279	15648	2011-10-01 00:00:00
1281	8219	2013-07-31 00:00:00
1283	7764	2013-07-31 00:00:00
1285	9054	2013-07-31 00:00:00
1287	18047	2012-10-30 00:00:00
1289	5570	2012-06-30 00:00:00
1291	1298	2013-06-30 00:00:00
1293	5661	2012-05-30 00:00:00
1295	12933	2011-08-01 00:00:00
1297	3015	2013-07-31 00:00:00
1299	15144	2013-06-30 00:00:00
1301	14487	2013-05-30 00:00:00
1303	13035	2013-06-30 00:00:00
1305	17455	2013-07-31 00:00:00
1307	8033	2011-08-01 00:00:00
1309	6777	2011-07-01 00:00:00
1311	14454	2011-07-01 00:00:00
1315	7380	2012-06-30 00:00:00
1317	953	2013-07-31 00:00:00
1319	6981	2012-06-30 00:00:00
1321	5110	2011-08-01 00:00:00
1323	11814	2012-07-31 00:00:00
1325	2436	2012-06-30 00:00:00
1327	18364	2012-06-30 00:00:00
1329	15483	2012-07-31 00:00:00
1331	13712	2011-07-01 00:00:00
1333	5668	2012-07-31 00:00:00
1335	371	2012-07-31 00:00:00
1337	10163	2011-05-31 00:00:00
1339	4851	2012-07-31 00:00:00
1341	7182	2013-07-31 00:00:00
1343	3274	2011-07-01 00:00:00
1345	17036	2012-07-31 00:00:00
1349	8103	2011-07-01 00:00:00
1351	15735	2013-07-31 00:00:00
1353	9277	2013-07-31 00:00:00
1355	3788	2011-08-01 00:00:00
1357	19011	2011-08-01 00:00:00
1361	13420	2011-07-01 00:00:00
1363	7454	2011-08-01 00:00:00
1365	14535	2013-05-30 00:00:00
1367	15138	2012-07-31 00:00:00
1369	15018	2013-07-31 00:00:00
1371	15875	2011-08-31 00:00:00
1373	10370	2011-05-31 00:00:00
1375	14542	2012-07-31 00:00:00
1377	1866	2012-07-31 00:00:00
1379	1260	2013-06-30 00:00:00
1381	13088	2013-12-31 00:00:00
1383	8719	2013-06-30 00:00:00
1385	16132	2012-07-31 00:00:00
1387	15784	2012-05-30 00:00:00
1391	16704	2011-10-31 00:00:00
1393	15555	2012-06-30 00:00:00
1395	8235	2013-06-30 00:00:00
1397	3157	2012-06-30 00:00:00
1399	12198	2012-06-30 00:00:00
1403	7898	2013-05-30 00:00:00
1405	9855	2011-07-01 00:00:00
1407	5033	2012-09-30 00:00:00
1409	2687	2012-06-30 00:00:00
1411	10453	2012-09-30 00:00:00
1413	7176	2011-05-31 00:00:00
1415	16439	2012-06-30 00:00:00
1417	10456	2011-05-31 00:00:00
1419	4871	2013-06-30 00:00:00
1421	10395	2012-06-30 00:00:00
1423	15977	2012-06-30 00:00:00
1425	14895	2012-07-31 00:00:00
1427	3600	2012-05-30 00:00:00
1429	6156	2012-05-30 00:00:00
1431	18946	2013-08-30 00:00:00
1433	106	2013-06-30 00:00:00
1435	15448	2011-08-01 00:00:00
